LATITUDE,LONGITUDE,DEATHS
37.5017,-122.4866,0
34.008,-118.5,0
36.605,-121.888,0
35.179,-120.735,0
35.17666,-120.755,0
37.807,-122.465,0
48.367,-124.612,0
34.008,-118.5,0
39.43,-123.8,0
47.95,-118.97,0
42.737,-124.497,0
37.8313,-122.2852,0
33.719,-118.272,0
47.95,-118.97,0
37.997,-122.975,0
33.629881,-117.958064,0
34.42,-119.68,0
47.909,-124.637,0
49.33,-123.25,0
47.1,-124,0
35.17666,-120.755,0
42.4,-124.42,0
49.233,-124.817,0
40.767,-124.217,0
32.246,-120.698,0
34.67,-120.58,0
46.705,-123.959,0
45.98,-123.92,0
37.807,-122.465,0
39.34,-127.007,0
47.2,-124.2,0
34.008,-118.5,0
37.997,-122.975,0
48.75,-122.9,0
44.42,-124.07,0
38.914,-123.711,0
34.27,-119.28,0
34.4803,-119.69,0
48.547,-123.007,0
35.17666,-120.755,0
37.865,-122.493,0
33.719,-118.272,0
46.95,-124.03,0
38.914,-123.711,0
33.46,-117.7,0
34.008,-118.5,0
46.3,-124.03,0
41.7456,-124.184,0
37.9,-122.63,0
45.555,-123.912,0
33.719,-118.272,0
49.153,-125.913,0
35.5,-121.12,0
46.7,-123.97,0
35.17666,-120.755,0
42.423,-124.429,0
48.367,-124.612,0
47.909,-124.637,0
41.937,-124.198,0
46.68,-124.07,0
37.807,-122.465,0
38.57,-121.48,0
33.58,-117.9,0
49.153,-125.913,0
39.43,-123.8,0
37.81,-122.47,0
33.58,-117.9,0
46.908,-124.11,0
39.25,-123.53,0
41.7456,-124.184,0
40.767,-124.217,0
48.547,-123.007,0
37.807,-122.465,0
48.367,-124.612,0
39.43,-123.8,0
38.43,-123.1,0
36.618,-121.917,0
34.15,-119.18,0
38.27,-123,0
48.125,-123.44,0
34.008,-118.5,0
48.125,-123.44,0
47.21,-124.21,0
49.153,-125.913,0
34.15,-119.18,0
33.707,-118.273,0
37.9,-122.68,0
46.208,-123.767,0
33.75,-118.25,0
42.737,-124.497,0
48.837,-125.137,0
47.03,-122.88,0
33.75,-118.26666,0
48.425,-123.372,0
37.614,-122.487,0
34.4803,-119.69,0
33.75,-118.22,0
47.896,-118.176,0
47.27,-122.58,0
34.008,-118.5,0
36.97,-122.02,0
33.61,-117.9,0
35.179,-120.735,0
35.17666,-120.755,0
40.7667,-124.2167,0
34.15,-119.18,0
38.914,-123.711,0
40.802,-124.18,0
37.807,-122.465,0
43.352,-124.192,0
36.605,-121.888,0
36.605,-121.888,0
33.75,-118.22,0
46.908,-124.11,0
33.719,-118.272,0
37.997,-122.975,0
34.02,-118.68,0
38.914,-123.711,0
48.367,-124.612,0
34.008,-118.5,0
41.7456,-124.184,0
46.705,-123.966,0
47.32,-124.18,0
33.719,-118.272,0
47.95,-118.97,0
47.25,-122.44,0
36.605,-121.888,0
38.914,-123.711,0
47.66,-122.37,0
35.17666,-120.755,0
43.352,-124.192,0
47.6,-122.33,0
37.997,-122.975,0
42.737,-124.497,0
49.153,-125.913,0
37.807,-122.465,0
41.7456,-124.184,0
34.008,-118.5,0
46.208,-123.767,0
46.28,-124.05,0
48.452161,-123.425511,0
48.447738,-123.400414,0
48.438839,-123.379039,0
48.425,-123.372,0
48.651332,-123.486322,0
48.65144,-123.48677,0
48.65144,-123.48677,0
49.0422,-123.3176,0
48.670645,-126.848493,0
48.315067,-126.058773,0
41.7456,-124.184,0
48.808333,-125.28333,0
37.997,-122.975,0
33.719,-118.272,0
37.807,-122.465,0
45.65,-122.67,0
34.4803,-119.69,0
37.807,-122.465,0
42.737,-124.497,0
43.352,-124.192,0
37.79,-122.27,0
42.737,-124.497,0
34.4683,-120.673,0
41.7456,-124.184,0
40.767,-124.217,0
37.997,-122.975,0
49.233,-124.817,0
48.125,-123.44,0
38.057,-122.038,0
46.273,-122.135,0
46.277,-122.124,0
48.42,-123.37,0
48.77,-123.45,0
49,-125.35,0
35.17666,-120.755,0
49.2,-122.9,0
49.153,-125.913,0
49.28,-123.12,0
46.908,-124.11,0
49.233,-124.817,0
47.909,-124.637,0
44.65,-124.06,0
47.909,-124.637,0
47.909,-124.637,0
48.367,-124.612,0
51.08,-126.88,0
50.58,-126.93,0
51.08,-127.25,0
46.212,-123.971,0
45.41,-123.93,0
44.808,-124.063,0
43.119,-124.408,0
46.19,-123.83,0
41.7456,-124.184,0
37.81,-122.47,0
37.807,-122.465,0
37.807,-122.465,0
46.208,-123.767,0
33.78,-118.25,0
33.61,-117.9,0
37.78,-122.24,0
35.08,-120.6,0
34.2,-119.18,0
36.618,-121.917,0
36.57,-121.95,0
35.13,-120.63,0
34.35,-119.43,0
39.329,-123.805,0
37.807,-122.465,0
35.64,-121.18,0
33.38,-118.42,0
46.333,-124.05,0
41.937,-124.198,0
38.23,-122.98,0
41.06,-124.13,0
37.504941,-122.486922,0
37.865,-122.493,0
37.724,-122.369,0
37.865,-122.493,0
43.352,-124.192,0
37.58,-122.32,0
49.967,-126.783,0
42.737,-124.497,0
37.87,-122.27,0
35.64,-121.18,0
46.208,-123.767,0
44.625,-124.043,0
37.811,-122.41082,0
34.42,-119.68,0
48.367,-124.612,0
41.7456,-124.184,0
37.614,-122.487,0
34.27,-119.28,0
42.737,-124.497,0
38.914,-123.711,0
37.5,-122.4833,0
33.707,-118.273,0
41.7456,-124.184,0
36.9683,-121.9002,0
35.179,-120.735,0
49.333333,-123.25,0
35.17666,-120.755,0
36.8,-121.78,0
37.9,-122.68,0
49.2,-122.916667,0
37.807,-122.465,0
34.38,-119.52,0
35.337752,-120.8512,0
48.457333,-123.424581,0
36.605,-121.888,0
39.36045,-123.818627,0
34.14,-119.19,0
37.807,-122.465,0
48.837,-125.137,0
33.432,-118.505,0
34.27,-119.28,0
41.7456,-124.184,0
46.705,-123.966,0
50.016667,-125.233333,0
49.340317,-123.233131,0
44.625,-124.043,0
38,-122.92,0
34.15,-119.2167,0
37.5017,-122.4866,0
34.15,-119.18,0
40.767,-124.217,0
44.625,-124.043,0
40.767,-124.217,0
33.75,-118.22,0
33.975,-118.449,0
38.95,-123.73,0
39.28,-123.77,0
37.997,-122.975,0
34.27,-119.28,0
34.4803,-119.69,0
33.717,-118.267,0
42.05,-124.28,0
36.605,-121.888,0
34.4803,-119.69,0
37.807,-122.465,0
36.605,-121.888,0
37.807,-122.465,0
37.86,-122.58,0
34.008,-118.5,0
36.605,-121.888,0
35.179,-120.735,0
33.345,-118.325,0
43.97,-124.08,0
41.7456,-124.184,0
44.625,-124.043,0
35.179,-120.735,0
34.008,-118.5,0
49.153,-125.913,0
34.0333,-118.35,0
48.367,-124.612,0
42.737,-124.497,0
39.18,-123.67,0
35.17666,-120.755,0
40.78,-124.15,0
36.605,-121.888,0
37.865,-122.493,0
38.914,-123.711,0
48.367,-124.612,0
49.153,-125.913,0
49.153,-125.913,0
37.997,-122.975,0
48.425,-123.372,0
42.737,-124.497,0
49.153,-125.913,0
36.605,-121.888,0
49.153,-125.913,0
49.153,-125.913,0
34.4803,-119.69,0
49.153,-125.913,0
33.719,-118.272,0
49.153,-125.913,0
48.367,-124.612,0
34.04,-120.37,0
47.451,-122.827,0
36.967,-121.876,0
38.357,-123.068,0
46.68,-124.07,0
38.169,-122.909,0
46.208,-123.767,0
47.95,-118.97,0
47.95,-118.97,0
43.352,-124.192,0
42.737,-124.497,0
40.767,-124.217,0
29,-118.27,0
35.17666,-120.755,0
33.75,-118.22,0
33.719,-118.272,0
35.17666,-120.755,0
38.914,-123.711,0
35.17666,-120.755,0
36.97,-122.02,0
41.7456,-124.184,0
48.125,-123.44,0
43.352,-124.192,0
47.6,-122.32,0
47.3,-123.68,0
36.605,-121.888,0
33,-118.55,0
37.614,-122.487,0
47.6,-124.37,0
34.04,-120.37,0
37.872,-122.463,0
37.963,-122.428,0
48.837,-125.137,0
48.425,-123.372,0
47.25,-122.433,1
34.2,-119.9,0
37.865,-122.493,0
37.8,-122.4,0
42.737,-124.497,0
34.813,-120.774,0
33.741,-118.104,0
49,-125,0
35.433,-120.883,0
49.87,-124.92,0
37.807,-122.465,0
36.97,-122.02,0
42,-124,0
33.78,-118.25,0
37.5,-122.3,0
41.7456,-124.184,0
34.1,-118.1,0
33.75,-118.22,0
35,-120,0
33.719,-118.272,0
36.7,-118.1,0
48.367,-124.612,0
33.8,-118.5,0
40.77,-124.22,0
34.227,-118.433,0
34.4803,-119.69,0
40,-122,0
33.75,-118.22,0
40.5,-125.25,0
37.27,-121.97,0
40.8,-124.5,0
37.865,-122.493,0
37.807,-122.465,0
34.4803,-119.69,0
33.7,-118.2,0
48.425,-123.372,0
33.75,-118.22,0
40.402,-125.68,0
37.7,-122.1,0
33.719,-118.272,0
34.213,-118.537,0
37.807,-122.465,0
48.837,-125.137,0
34.008,-118.5,0
37.962,-122.419,0
37.923,-122.365,0
38.914,-123.711,0
37.997,-122.975,0
37.807,-122.465,0
36.605,-121.888,0
35.17666,-120.755,0
38.05,-122.16,0
48.837,-125.137,0
38.075,-121.85,0
37.5017,-122.4866,0
46.705,-123.966,0
45.658,-123.933,0
38.27,-123,0
39.43,-123.8,0
46.908,-124.11,0
45.555,-123.912,0
44.625,-124.043,0
41.7456,-124.184,0
37.79,-122.27,0
37.807,-122.465,0
33.707,-118.273,0
35.337752,-120.8512,0
44.72863,-124.055,4
34.42,-119.68,0
48.367,-124.612,0
36,-120.5,0
37.2,-121.9,0
37,-122,0
38.2,-122.4,0
48,-123.5,0
33.616,-117.966,0
37.807,-122.465,0
37.7,-122.5,0
46.28,-123.7,0
37.8,-122.4,0
40.368,-124.316,0
47.8,-123.63,0
37.036,-121.883,0
47.78,-123.6,0
41.301,-125.97,0
47.7,-123.31,0
46.2,-122.18,0
37.807,-122.465,0
38,-122,0
37.807,-122.465,0
49.475,-121.847,0
34.47,-120.2,0
47.167,-122.617,0
37.8,-122.4,0
48.12,-122.75,0
40.75,-124.2,0
37.807,-122.465,0
37.807,-122.465,0
34.4,-119.7,0
39.18,-123.67,0
34.4,-119.7,0
48.125,-123.44,0
37.807,-122.465,0
47.909,-124.637,0
33.75,-118.12,0
36.97,-122.02,0
39.25,-123.53,0
37.807,-122.465,0
49.4863,-124.435,0
38.914,-123.711,0
37.79,-122.27,0
49.153,-125.913,0
35.179,-120.735,0
48.425,-123.372,0
38.27,-123,0
39.445,-123.815,0
40.77,-124.22,0
36.605,-121.888,0
46.95,-124.15,0
44.02,-124.14,0
37.807,-122.465,0
34.5,-120.65,0
37.807,-122.465,0
35.18,-120.731,1
34.008,-118.5,0
45,-125,2
41.7456,-124.184,0
35.179,-120.735,0
47.286,-122.445,1
33.719,-118.272,0
42.737,-124.497,0
37.9,-122.68,1
34.03,-118.643,1
47.17,-124.08,0
36.97,-121.95,0
39.36045,-123.818627,0
35.44,-120.88,0
33.719,-118.272,0
48.125,-123.44,0
47.909,-124.637,0
34.4803,-119.69,0
37.807,-122.465,0
38.367,22.233,0
42.667,18.117,0
40.4,19.9,0
37.65,15.183,0
43.5728,7.1262,0
36.5,1.3,0
37.660556,15.196667,0
37.79,20.9,0
36.02,14.26,0
36,-8,0
51.15,-2.72,0
36.7333,-3.0167,0
36,-10.5,0
50.725,1.614,0
38.18,15.56,0
51.2,-3,0
44.06,12.59,0
37.733,15.2,3
38.63,-28.05,0
36.73,25.27,0
38.11667,13.36667,0
51.5,0.03,0
38.71,16.12,0
35.5,25,0
39.21,9.1,0
51.24,-3,0
39.5,23,0
38.4,22.3,0
37.617,15.167,0
42.5811,18.2181,0
38,13.65,0
36.15,-5.35,0
37.29,13.53,0
37.27,9.87,0
36.5,-3.6,0
40.54,13,0
40.83,14.25,0
36.833,-2.833,0
28.271,-16.641,0
44.2,12.4,0
38.8,22.55,0
37.529,15.113,0
46.272,12.331,0
37.25,-6.95,0
42.667,18.117,0
38.167,15.65,112
37.2167,15.2167,3
36.583,2.45,0
36.867,15.133,0
44.42,12.21,0
46.2,13.433,0
39.62,19.9197,0
36.63,-6.871,0
36,-10.83,0
37,-10,0
46.5,-53.7,0
36.6667,22.55,0
37.45,24.9333,0
37.6,15.133,0
45.7,10.7,0
37.3,15.03,0
34.931,24.929,0
41.9,12.45,0
36.5,23.3,0
38.7,20.578,0
40.5,23.9,0
49.21,-2.131,0
43.67233,7.19528,0
37.564,15.161,1
38.133,16.017,0
38.217,15.233,0
38.18,15.562,0
37.983,13.7,0
35.8,-5.833,0
46.268,12.329,0
38.545,15.933,0
37.5,23.2,0
38.4,20.6,0
38.21,22.13,0
38.12,20.67,0
38.68,15.9,0
37.025,-8.9944,0
46.26,12.294,0
40.75,23.25,0
38.033,14.017,0
39.814,15.79,0
38.7,20.578,0
39,-28,0
35.9,14.515,0
40.9,20.8,0
36.5,25.5,0
35.89,-5.32,0
38.117,13.37,0
40.472,19.474,0
38.66,-27.33,0
42.667,18.117,0
51.265,-3.01,0
50.365,-4.15,0
38.4,12.2,0
47.028,-55.155,0
40.15,-8.86,0
43.03,16.15,0
51.45,-2.583,0
35.2539,25.6097,0
51.28,-2.96,0
51.5,0.1,0
41.3,19.5,0
33.06,-16.31,0
38.3833,22.3833,1
46.73,7.97,0
38.1,15.65,0
50.483,-4.667,0
36.404,25.396,0
37.088,-8.25,0
49.465,-2.585,0
41.1,24.3,0
51.32,-2.98,0
36.336266,25.436516,0
36.404,25.396,0
39.353,-9.39,0
49.92,-6.32,0
51.325,-2.865,0
36.38,25.8,0
32.633,-16.883,0
38.717,-27.217,0
43.583,7.117,1
38.65,-28.08,0
38.217,15.633,0
50.1,-5.5536,0
38.25,15.717,0
42.693,17.947,0
38.466,-28.3,0
38,15.7,0
36.2,-7.17,0
50.3964,-4.1386,0
38.55,15.933,0
39.05,-28.05,0
38.733,-27.066,0
38.25,15.717,0
38.3,16.333,0
36.630932,24.894117,0
35.8,-5.833,0
38.789,15.213,0
50.7667,-1.0833,0
38.18,15.562,0
36.615501,24.948166,0
38.317,16.4,0
50.116,-5.483,0
37.2167,15.2167,0
51.345,-2.98,0
44.6,11.8,0
41,20,0
38.65,-28.08,0
39.367,17.133,0
38.483,16.467,0
38.5,-28.1,0
38.117,14.783,0
39.5,20,0
35.48895,24.060833,0
51.365,-2.96,0
40.1,24.8,0
35.37,24.47,0
35.893,14.483,0
35.5,25.5,0
38.283,15.8,0
35.913,14.502,0
51.13,-3,0
41.187,-8.703,0
36.686111,15.138333,0
51.365,-2.854,0
38.5,20.5,0
38.8118,15.2208,0
37.106944,15.277778,0
51.386,-2.82,0
52.37,4.53,0
38.8085,15.2333,0
38.065,15.4814,0
51.395,-2.86,0
43.3,5.366,0
37.9,23.5,0
51.44,-2.86,0
36.533,-6.3,0
41.416,2.166,0
51.5,-2.73,0
43.5,10.5,0
53.333,-6.25,0
43.4,10.6,0
52.37,4.53,0
51.383,1.382,0
50.837,-0.78,0
38.317,16.4,0
38.25,15.717,0
38.817,23.233,0
33.593,-7.616,0
41.3231,19.4414,0
35.333,25.133,0
35.333,25.133,0
38.7,20.578,0
45.5,12.5,0
44.398,8.95,0
44.398,8.95,0
37.79,20.9,0
37.5,15.1,0
43.3,5.366,0
43.703275,7.31204,0
43.695667,7.2856,0
44.398,8.95,0
43.5,7.1,0
44.398,8.95,0
38.25,23.5,0
36.4,13.44,0
45.5,12.3,0
39.66,22.83,0
54.68,-1.21,0
38.08,23.5,0
37.6,22.5,0
36.03,14.218,0
37.5,22,0
50.033,-5.417,0
37.75,21.25,0
36.025,14.296,0
38.08,23.5,0
38.8,20.8,0
38.7,-9.1,0
36.071,14.259,0
43.7,8,0
45.439,12.327,0
40.472,19.474,0
40,25,0
35.5,25.5,0
44.398,8.95,0
36.755,22.5642,0
38.2,22.2,0
37.45,24.9,0
42.096,19.209,0
36.964,3.634,0
42.093,19.1,0
36.6667,22.5,0
40.739,23.229,0
41.3,19.7,0
42.75,13.967,0
40.6333,17.9333,0
36.404,25.396,0
38.5,-28,0
51.5,0.466,0
50.1,-5.5,0
41.233,16.517,0
44.8,7.2,0
40.8,20.9,0
43.7,7.4,0
36.879,6.907,0
40.8,14.4,0
36.017,-10.95,0
43.3,5.3,0
36.75,5.083,0
40.5,15.5,0
36.9,7.767,0
39.5,20,0
45.65,13.75,0
40.8,14.2,0
37.555833,15.148611,0
50.116,-5.483,0
37.25,21.83,0
37.38,23.25,0
37.575833,15.171111,0
37.1,5.7,0
51.5,-0.08,0
37.79,20.9,0
38.533,-28.633,0
38.65,-27.12,0
39.37,22.95,0
50.6,-2.466,0
38.683,-28.217,1
35.7,-0.6,0
37.2744,9.8739,0
39.4,24,0
38.73,-27.07,0
38.4,-28.1,0
35.17,25,0
50.116,-5.55,0
35.5,25.5,0
39.37,22.95,0
54.77,-1.57,0
50.8,5.7,0
50.1,-5.5536,0
41.3,14.7,0
52.066,-7.583,0
50.4,-4.117,0
38.7,20.578,0
52.166,-6.95,0
50.167,-5.417,0
38.7,20.578,0
52.4,-6.933,0
50.033,-5.417,0
50.1,-5.5536,0
50.117,-5.55,0
32.64,-16.94,0
37.5,22,0
40.933,24.417,0
36.763,3.051,0
37.5,22,0
41.9,12.45,0
35.333,25.133,0
36.533,-6.3,1000
36.91,3.91,0
37.1,-8.667,0
37.7,22.8,0
42.667,18.117,0
37.025,-8.9944,0
38.57,-28.7,0
37.7,15.2,0
43.8,9,0
36.833,-2.433,0
38.72,-27.22,0
37.758611,15.214722,0
43.514,16.456,0
37.13,-8.59,0
40.667,23.833,0
37.786111,15.234722,0
43.3,5.366,0
46,12.25,0
37.01,-8.94,0
38.817,22.733,0
37.940833,15.363889,0
43.55,10.31,0
44.4,8.917,0
35.7,-0.65,0
50.7667,-1.0833,0
38.815,22.816,0
37.15,15.1,0
32.72,-16.76,0
51.078,1.174,0
39.12,23.72,0
43.933,12.583,0
52.3,4.5,0
49.333,-2.317,0
43.55,10.317,0
41.323,19.441,0
36.356266,25.475283,0
40.5,19.284,0
45.3,14.5,0
43.55,10.31,0
36.344601,25.771067,0
37.79,20.9,0
39.6,16.6,0
48.516,-53.075,0
36.630199,24.8846,0
38.68,-28.22,0
44.083,8,0
48.655,-53.105,0
36.650234,24.8459,0
38.267,15.65,0
36,25,0
51.208,-4.112,0
38.789,15.213,0
38.183,15.633,0
37.05,12.3,0
52.35,4.9,0
38.18,15.561,2
38.25,15.717,1500
43.8,7.8,0
37.216,-7.4,0
35.33,25.15,0
38.18,15.562,0
44.8,9.2,0
36.6,-6.233,0
35.264033,25.719317,0
38.683,15.9,0
44.75,10.4,0
51.707,-5.052,0
35.1907,25.718883,0
38.25,15.717,1
43.917,8.033,0
50.1,-5.5536,0
40.83,14.25,0
38.183,15.633,0
37.6,15.133,0
38.46,20.58,0
48.383,-4.5,0
41.15,-8.65,0
30.5,-9.67,0
41.5,14.467,0
38.68333,-9.316667,60000
38.167,15.633,0
37.5,15.1,3
38.806,15.235,0
38.015,24.42,0
35.5122,24.0156,0
43.774,7.5,0
45.5,12.5,0
40.626,14.376,0
40.668,14.728,0
40.7853,14.363,0
37.79,20.9,0
45.373,12.344,0
38.7087,13.196,0
40.546,14.233,0
38.267,15.65,0
38.198,15.56666,0
36.533,-6.3,0
36.533,-6.3,0
38,23.68,0
36.763,3.051,0
40.83,14.25,0
40.83,14.25,0
40.7853,14.363,0
43.695668,7.2856,0
43.695667,7.2856,0
36.8,5.767,0
36.733,-6.433,0
36.8,5.767,0
43.393,-1.685,0
50.266,-4.166,0
49.633,-1.616,0
43.633,13.5,0
37.949444,15.372778,0
37.5,15.1,0
38.037222,15.453889,0
38.041944,15.459167,0
40.83,14.25,0
38.261111,15.6325,0
41.3231,19.4414,0
38.263056,15.640833,0
36.696389,15.1275,0
36.737778,15.116667,0
36.910556,15.150833,0
37.652222,15.195,0
37.786111,15.234722,0
37.8425,15.28,0
37.918611,15.345,0
47.07,-55.13,7
47.183,-55.05,0
46.96,-55.241,0
37.735,-25.672,0
49.5,0.1,0
42.45,18.767,0
42.667,18.117,0
37.6,21,0
49.5,-2.5,0
38,23,0
37.6,21,0
38.3,22.1,0
38.3,-28.4,0
38.3,21.8,0
37.8,21,0
38.4,-27.1,0
36.8,24.4,0
35.5,25.5,0
37.4,-25.3,0
51.019,1.309,0
38.11,22.41,0
38.5,20.25,0
46.6,13.8,0
36.9,22,0
40.821,14.426,0
43.8,13,0
38.4,22.4,0
36.511,1.312,0
38.809,22.784,0
38.23722,15.57694,3
38,23.5,0
38.6,23.3,0
38.0775,15.49389,46
40.63,22.97,0
37.717,15.233,10
37,-10,0
38.05,15.467,0
38.815,-27.78,0
37.95,15.383,0
37,-22.1,0
37.883,15.317,0
38.789,15.213,0
38,15.433,0
43.667,13.267,0
37.92472,15.35,0
42.1,24.8,0
38.8102,15.217,0
50.1,-5.5536,0
38.583,16.2,0
35.325,25.1306,0
38.773,15.2112,0
38.773,15.2112,1
38.3,12.2,0
38.22,15.23,0
35.75,-0.633,0
36.25,23,0
48.7,-53.083,0
37.6,-0.983,0
40.149,21.695,0
38.25,22.25,0
37.79,20.9,0
38.4,14.967,0
37.15,24.5,0
43.75,10.3,0
43.55,10.31,0
38.083,23,0
36.717,-4.417,0
43.3,5.366,0
51.03,1.61,0
38.15,14.78,0
36,-3,0
37.951156,22.9601,0
38.52,-28.68,0
41.3,19.5,0
38.17,20.48,0
38.53,-28.63,0
38.25,22.083,0
40.5,23.75,0
38.23,21.73,0
35.339,25.18,0
43.55,10.31,0
37.983,-1.133,0
32.3,-9.33,0
30.28,-9.55,0
44.833,-0.567,0
50.7667,-1.0833,0
50.7,-1.483,0
40.149,21.695,0
39.8,26,0
47.868,-3.913,0
51.75,-8.25,0
46.496,-1.795,0
51.5,0.467,0
36.717,-4.417,0
53.167,-0.333,0
52.667,1,0
37.6,-0.983,0
53.75,-0.333,0
36.833,-2.433,0
52.95,0.5,0
36.133,-5.45,0
53.05,5.75,0
38.35,-0.483,0
50.07,-5.565,0
38.35,-0.483,0
50.217,-5.45,0
38.8085,15.2333,0
40.8445,25.88,0
38.8118,15.2208,0
40.5,25.5,0
40.8445,25.88,0
50.35,-3.583,0
38.317,16.4,0
38.267,15.65,0
38.116667,13.366666,0
51.7,-8.533,0
38.783,16.467,0
40,25.9,0
44.398,8.95,0
38.767,16.3,0
37.95,23.641,0
45.373,12.344,0
35.5,25,0
46.619,-53.569,0
38.18,15.562,0
38,15,0
36.5,2.9,0
47.576,-52.701,0
36.763,3.051,0
45.439,12.327,0
40.821,14.426,0
45.4,12.3,0
36.767,3.477,0
38,15,0
37.734,15.004,0
36.803,3.565,0
40.668,14.728,0
40.7853,14.363,0
36.404,25.396,0
40.83,14.25,0
38,15,0
40.626,14.376,0
34.5,-13,0
42.092,11.792,0
37.3,15.438,0
48.7,-2,0
40.83,14.25,0
42,16,0
38,15,0
43.3,10.7,0
40.83,14.25,0
37.5,13,0
39.37,3.12,0
40.817,14.433,0
39.88,4.25,0
44.833,7.25,0
38.9,1.433,0
41.3,19.5,0
41.7,12.7,0
38.828,20.702,0
36.817,21.7,0
38.68,-28.22,0
36.664616,24.859983,0
36.937433,25.473683,0
36.958933,25.539467,0
36.98675,25.559733,0
36.990117,25.5594,0
37.0077,25.56745,0
37.017367,25.572117,0
38.72,-27.22,0
43.774,7.5,0
37.078617,25.587217,0
37.181983,25.551983,0
37.1038,25.3749,0
37.070067,25.353917,0
36.987017,25.391767,0
35.34165,25.135867,0
35.17,25,0
42.092,11.792,0
43.55,4.12,0
43.695667,7.2856,0
48.6667,-1.99,0
44.398,8.95,0
45.65,13.77,0
38.116667,13.366666,0
38.198,15.56666,0
37.56666,22.8,0
38.462778,23.59,0
37.95,23.641,0
38.905,24.57,0
44,8.16667,0
43.0619,16.1831,0
38.79,15.19,0
38.639,15.076,0
38.465,14.957,0
38.472,23.6,0
38.45333,-8.8833,0
38.384,22.052,0
37.2167,15.2167,0
37.65,24.33,0
36.73,24.42,0
38.253,22.083,0
40,26,0
38.73,-27.07,0
47.25,-54.5,0
34.931,24.929,0
40.167,24.317,0
39.167,23.483,0
40.83,14.25,0
38.3,15.9,0
47.05,-55.183,0
37.45,14.25,0
47.03,-55.17,2
35.6,24,0
47.04,-55.17,0
38.3,15.967,0
47.1667,-55.15,0
38.7,20.578,0
39.883,4.25,0
38.6,23.2,0
35.8,-5.83,0
39.55,2.633,0
40.472,19.474,0
40.3,19.4,0
40.633,22.933,0
51.208,-4.122,0
38.2019,20.4314,0
37.07,15.3,0
38.1731,20.4819,0
36,-10,0
40.173,22.487,0
36.788,2.448,0
45.3,14.4,0
38.633,23.0833,0
38.72,-9.13,0
38.9,17.1,0
38.4,-27.1,0
45.5,11,0
39.368,24.957,0
51.133,1.316,0
39,20.3,0
40.8,15.6,0
51.283,1.333,0
49,-34.5,0
37.78,-25.5,0
37.133,15.017,0
38.7,23.1,0
43.5,10.2,0
35.5,25,0
50.5,-3,0
40.3,23.33,0
37.7,20.9,0
38.209,23.288,0
38.651,22.999,0
35.2,25.1,0
40.5,19.284,0
46.8,8.5,0
40.85,14.25,0
54.68,-1.21,0
37.15,24.5,0
35.3,25.167,5000
38.183,15.55,0
38.25,21.75,0
38,23,0
37.8,21.3,0
44.017,7.283,0
40.2,19.7,0
43.695667,7.2856,0
42.6,18.1,0
44.398,8.95,0
42.467,13.2,0
38.35,-0.483,0
39.983,-0.033,0
37.79,20.9,0
36.404,25.396,0
40.4,19.5,0
36,23,0
36.404,25.396,0
37.97,23.5,0
40.63,22.97,0
37,22,0
36.82,21.7,0
35.5,25,0
38.5,20.25,0
38.63,20.62,0
39.5,20,0
37.2,-7.6,0
38.367,22.083,0
38.401,22.283,0
36.195,1.354,0
41.956,19.023,0
34.22,25.69,0
38.026,20.228,0
34.53,24.437,0
40.5,19.7,0
35.997,-17.649,0
30.5,-9.5,0
51.633,-3.95,0
42.883,-9.266,0
43.5,16.4,0
38.415,14.96,0
28.1,23.4,0
38.3,21.7,0
32,15,0
40.83,14.25,0
37.967,15.4,2
43.55,10.31,0
38.22694,15.56889,0
36.717,-4.417,0
37.983,15.417,0
43.55,10.31,0
42,9,0
37.033333,-7.916667,0
38.1,15.65,0
36.82,25.98,0
38.17,20.48,0
36.73,24.42,0
50.957,1.852,0
36.82,25.98,0
38.443,-9.1,0
35.825,14.528,0
35.84,14.544,0
32.8,-17,0
36.82,25.98,0
40.83,14.25,0
49.5,0.1,0
37.17,24.5,0
40.5,25.5,0
43.55,10.31,0
38.3,14.8,0
36.901615,25.977066,0
37.58,25.17,0
40.83,14.25,0
54,1.067,0
36.82,25.98,0
38.7,-9.1,0
40.83,14.25,0
35,25.5,0
36.904316,25.978149,0
36.878235,25.931616,0
38.5,20.7,0
38.08,23.5,0
36.825565,25.905884,0
40.83,14.25,0
40.83,14.25,0
36.83075,25.867216,0
40.4,-8.7,0
47.22,-53.57,0
45.5,12.5,0
38.39,20.52,0
36.763,3.051,0
47.6333,-54.91666,0
38.25,22.25,0
36.7859,25.830183,0
38.1,15.65,0
39.033,16.983,0
37.9,22.9,0
36.805534,25.783199,0
36.575401,25.383699,0
37.735,-25.672,0
42.092,11.792,0
28.375,-16.763889,0
51.515,-3.055,0
47.03,-55.17,0
40.733,13.95,0
37.1,5.7,0
51.54,-2.92,0
47.097,-54.074,0
36.533,-6.3,0
38.3,22.3,0
48.633,-53.1,0
36.2,23.2,0
36.77,22.57,0
39.28,16.28,0
37.0389,22.1142,0
38.5,22.5,0
51.548,-2.945,0
41.4,12.6,0
36.95,21.9333,0
40.821,14.426,0
51.552,-2.85,0
35.5122,24.0156,0
37.3,9.9,0
51.3,-3.01,0
37.5,15.1,0
39,16,0
37.0511,22.0078,0
38.1,13.4,0
37.79,20.9,0
39.4,23.1,0
42.0667,19.5131,0
36.8,25.5,0
38.18,15.562,0
38.2,22.1,0
35.9,14.4,0
37,25.16667,0
